id,price,log_price,price_per_person,room_type,accommodates,n_reviews,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
26790815,107.0,4.672828834461906,26.75,Entire home/apt,4,28,Trento,22205,887.8255149939447,410.95385704089915,119.28515593766032,976.0684382795944,126.32937209290081,1063.5895846974422,347.95177314097157,70.49531123061432,52.02039937991551,48.29450296745434,354.7119132276853,411.5822704436654,46.06407,11.12394
26819556,67.0,4.204692619390966,16.75,Entire home/apt,4,17,Comano Terme,22228,10945.161346443441,233.66646079722204,321.0105041711275,16813.016363690665,193.59562532410632,1549.6467883934583,150.149997910925,222.91960814784443,262.8156922115434,238.73150141817294,1993.0514489566517,2573.0959085224304,46.03359,10.87413
26871917,416.0,6.030685260261263,69.33333333333333,Entire home/apt,6,35,Sant'Orsola Terme,22168,6871.538213550659,1870.7204343780627,1346.1547992757878,7710.503075444955,1115.8379058334162,408.01974336310593,1257.2238913874232,1206.9168399577213,3030.2279824380294,1236.3161427302184,4343.7811382581685,2165.3030906810704,46.11744,11.29383
26885658,99.0,4.59511985013459,24.75,Entire home/apt,4,13,Nago-Torbole,22124,9833.36556598756,49.059591423526264,54.770110222348876,3465.662722719271,37.211339067426465,2036.607326413501,246.77878891259,9.509707850178371,30.65244130697943,187.85937013942834,907.7299835642506,3195.092056735944,45.86902,10.87691
26910239,355.0,5.872117789475416,27.307692307692307,Entire home/apt,13,6,Nago-Torbole,22124,9833.36556598756,49.059591423526264,54.770110222348876,3465.662722719271,37.211339067426465,2036.607326413501,246.77878891259,9.509707850178371,30.65244130697943,187.85937013942834,907.7299835642506,3195.092056735944,45.86902,10.87691
26913531,72.0,4.276666119016055,18.0,Entire home/apt,4,65,Altopiano della Vigolana,22236,4137.010436499014,2118.2061833252446,326.4739263174963,2685.1554360132477,343.0186401954489,2982.2222691897346,253.67962537848624,243.72412450212425,328.63958004965866,2239.3649047335116,2155.3820571831675,2180.0282491413536,45.98209,11.23822
26931468,120.0,4.787491742782046,24.0,Entire home/apt,5,56,Tione di Trento,22199,942.4552163581244,612.7988292871065,419.3833723331786,18983.286937335826,297.9522795849714,1411.000714353629,180.3045654125063,304.53511921124067,174.75995439522876,368.7212029951509,8690.210244839946,7044.447952422748,46.03667,10.72433
26934044,120.0,4.787491742782046,24.0,Entire home/apt,5,19,Tione di Trento,22199,940.0464006896101,611.7900915361938,416.87811177046734,18981.23791896319,295.53192693641233,1410.736880615892,177.74754894785298,302.6865200340527,172.1858215723444,367.53370275948146,8687.864429663796,7041.901646730585,46.03666,10.72436
26951528,125.0,4.8283137373023015,20.833333333333332,Entire home/apt,6,60,Arco,22006,15455.957235220687,667.6079374694425,143.08176998389368,6679.266997650659,274.24198719314643,622.4441108794481,1152.8205824342049,347.64900632870024,643.1039337934272,1463.0603872148918,1022.9913454701518,3947.1353552459605,45.92431,10.90196
26984549,200.0,5.298317366548036,28.571428571428573,Entire home/apt,7,63,Tre Ville,22247,231.10379642357134,68.90954440319042,58.944748818860575,9917.156506095504,85.36337312240082,7750.952396343089,484.42747207102803,107.20869894937383,208.56446415194952,688.904806542899,11469.843615301026,219.77830414102723,46.22632,10.82884
27048853,79.0,4.3694478524670215,15.8,Entire home/apt,5,65,Tione di Trento,22199,1085.9345370776161,113.19658540927162,626.8569135327693,19151.760566725978,122.59287754170624,1883.3226308948174,140.76323892994822,413.00274359024866,350.6644431197805,806.5072816816374,8354.41299423998,6829.9349994153035,46.03994,10.72888
27052341,61.0,4.110873864173311,15.25,Entire home/apt,4,37,Folgaria,22087,2044.6136763811262,581.0853776846559,1322.8268774348755,6029.1387694040795,86.51181034839244,5180.53379591359,968.0329544351977,1106.105344497732,1577.01766567366,2505.207848950034,5161.4125609967,1993.085729301018,45.94637,11.23873
27070238,72.0,4.276666119016055,18.0,Entire home/apt,4,126,Sanzeno,22169,7362.143128548719,1138.34250634127,175.22273716845464,2972.8702966314863,262.0528586698812,1069.7213916852338,146.8353923486986,218.41338994851534,1077.1193523957818,2093.0045496856796,1093.0649919761263,542.7223853605046,46.36561,11.07747
27077575,350.0,5.857933154483459,70.0,Entire home/apt,5,28,Campitello di Fassa,22036,171.770807365546,1177.523636889621,1004.4310768913003,9031.744837023141,310.5082911871894,3007.0497354095164,352.97497936188705,217.59549601886994,254.39415660273474,216.49779610721419,8826.131653166296,135.78572706138388,46.47657,11.74487
27078868,120.0,4.787491742782046,60.0,Entire home/apt,2,3,Panchià,22134,5027.102544946741,259.7375469630915,1300.924155851673,20959.261209673863,347.85365102570444,2044.639068409743,573.8131255125736,1657.6583710537125,335.0077724989192,5238.354797817266,19066.503584775925,4959.70379938981,46.28513,11.54632
27081849,63.0,4.143134726391533,12.6,Entire home/apt,5,24,Giustino,22093,1095.6286167229557,585.0051462223051,223.9786040006865,17931.37769138436,164.0604363801638,5807.456236115846,245.2337345786727,197.4679758851328,461.0677471226045,736.7746242684503,13140.73581157478,867.0062969276592,46.15382,10.76828
27100555,90.0,4.499809670330265,15.0,Entire home/apt,6,18,Ledro,22229,14866.954240610596,51.831052555611166,175.18845909262325,5598.288410501916,71.98416584466142,3814.091224526937,255.53279828144636,61.351082857351514,799.2457951176566,828.8290348662226,5587.218004865171,3.2350522682323786,45.8739,10.76558
27101789,128.0,4.852030263919617,21.333333333333332,Entire home/apt,6,7,Ledro,22229,14927.39092275886,0.0,75.82865108397867,5801.077631260377,272.37552862559676,3646.9542922435485,437.3350477579765,141.90997294284546,965.9315624073571,1009.190421344722,5790.043155793837,174.10153974064585,45.87344,10.76305
27122972,143.0,4.962844630259907,28.6,Entire home/apt,5,0,Ledro,22229,13556.530632507745,884.1882231090872,2778.9982511577473,13787.649465663737,2615.870121143578,5360.066561806027,2773.9065046938035,2659.92309792484,2786.603449150752,2815.9254286882324,2692.640932820914,4061.711257912991,45.9134,10.66318
27180867,120.0,4.787491742782046,24.0,Entire home/apt,5,10,Arco,22006,15095.629243523308,76.71204684073328,297.6544020661068,5542.542962913154,156.84360456153246,1745.4694525125562,333.97210445788085,14.79443470399315,109.3655962588957,408.06905973845,137.88516973393024,4875.638977349799,45.91978,10.8879
27211274,120.0,4.787491742782046,60.0,Entire home/apt,2,0,Arco,22006,15640.42395668052,172.69833226803848,496.546185847642,4973.241973683962,379.09033881032025,2802.6149848003747,569.3788137367925,272.437666651752,528.1670341072934,612.7413964420954,1232.5582224638015,3540.236727099116,45.92244,10.87111
27211570,110.0,4.700480365792417,27.5,Entire home/apt,4,9,Borgo d'Anaunia,22252,6064.917533919028,1266.3546094271567,3566.9838426983342,8311.92760573768,132.06965604854804,2536.6646473711435,105.26509144138372,172.6604938260391,722.5936793088448,2471.5402484523106,971.3270141118174,2396.90625101801,46.45545090750331,11.117603234921589
27220765,110.0,4.700480365792417,13.75,Entire home/apt,8,9,Molveno,22120,281.1328589919462,397.0396491701763,5410.985997036871,9939.348742094398,111.49940564663169,1988.5539417134842,449.6152282471305,346.91570643460886,467.0139138343147,476.92069829334133,7895.251635897296,8423.553816924485,46.14675,10.96758
27268737,63.0,4.143134726391533,21.0,Entire home/apt,3,54,Ossana,22131,4871.237365184044,1265.6784401468803,535.3020611746903,4153.134215653563,163.33482465350204,4167.152985143298,580.744701890618,98.37774932258819,521.4353988047586,740.3531886805314,809.987120045712,2931.642359632596,46.3103,10.74775
27269446,120.0,4.787491742782046,24.0,Entire home/apt,5,61,Tione di Trento,22199,949.9480644722682,611.3597684427526,426.58766483883,18990.9862405365,302.53553845403064,1415.9920471447535,187.16371299414294,312.13853647947934,181.15377239091936,375.5422331528449,8694.22870197738,7050.112758509027,46.03673,10.72428
27273761,160.0,5.075173815233827,40.0,Entire home/apt,4,6,Arco,22006,15556.292345145208,14.803184596761799,547.9350547622089,4812.18567068997,258.43512907434246,2938.9666629689564,413.5968809197702,140.52970855973828,370.84335699732287,451.1499197470895,1331.4219842818097,3467.50202175034,45.92132,10.86975
27302670,81.0,4.394449154672439,20.25,Entire home/apt,4,19,Ledro,22229,14214.126113346647,120.13162321686458,712.3484695819549,5215.616277181979,201.6256596259119,4459.271572869141,735.0496567775353,178.4911957465722,242.41632337974403,356.82245395095015,5207.323027490493,685.1417411233558,45.8698616027832,10.7722749710083
27309711,125.0,4.8283137373023015,25.0,Entire home/apt,5,23,Arco,22006,13578.128688786555,375.73737594249064,731.0270300528539,4524.759860907314,116.440007356519,2971.509478177504,1147.9595682616164,1166.7684496965633,1039.8084452832495,1186.5001112637456,1686.3411184980434,4220.87289667455,45.90583,10.88726
27324932,50.0,3.912023005428146,12.5,Entire home/apt,4,0,Sella Giudicarie,22246,6603.485621663774,256.6553383029364,5350.81128542665,16889.24136443535,75.48998538351894,4195.149960284565,305.0984649185253,91.75460997739516,90.39643845253099,3415.1028173032755,4304.949251547247,5293.358505978961,45.9842,10.67146
27333740,38.0,3.6375861597263857,19.0,Private room,2,52,Comano Terme,22228,11579.745084723516,849.5219846239544,1067.0185779169528,16423.393563114347,30.45854165246838,2377.6356052545225,319.9459971387088,305.7233756152564,1111.070312400886,1078.63574943485,2025.2653590854902,3406.2798228483966,46.02881,10.88268
27366601,126.0,4.836281906951478,31.5,Entire home/apt,4,52,Arco,22006,14214.395773156353,345.18276870176675,251.1901431011573,5716.8340041753045,116.50461361535338,1889.641246904076,273.8740716901763,502.68971250442553,110.2504039126888,242.57883903877175,1258.8512624702644,5169.293377916905,45.91287,10.89903
27389740,68.0,4.219507705176107,13.6,Entire home/apt,5,0,Ledro,22229,16161.614704244068,249.13418791385544,1093.8237990942705,7437.564616814227,911.56023830556,1957.872099022216,678.3365114087335,783.404920446253,818.4541598623762,1521.0376013760615,7423.995361478155,1552.9405254499857,45.87629,10.74097
27416800,86.0,4.454347296253507,21.5,Entire home/apt,4,33,Tre Ville,22247,4232.8609057838175,704.8206978279768,2954.832618301877,19335.231488027886,198.48310579533737,12221.004574665143,138.80438594608532,216.91252311634503,113.31569379194156,4597.111477916306,5101.300430066806,4794.885215922576,46.05358,10.77632
27420216,45.0,3.8066624897703196,7.5,Private room,6,3,Bresimo,22026,12557.20990600995,2166.855593380793,2306.3294993026643,3106.6651296412297,215.24772686529136,4754.454519071785,2349.7809700215926,2284.1674541701095,2384.780289285298,2750.537629467572,387.25283684021514,8899.323469312616,46.4171,10.9857
27512891,75.0,4.31748811353631,25.0,Entire home/apt,3,146,Arco,22006,14347.558988617864,153.9799344362219,92.00637624815182,6236.425919228322,259.90138339169386,1630.2755146958887,316.40627969027804,48.330632953105834,246.22683889583195,511.2271388827455,1519.7602996663634,4796.150977602052,45.91451,10.9055
27515591,160.0,5.075173815233827,80.0,Entire home/apt,2,143,Mazzin,22113,2834.7138419943926,3168.736487956341,309.3955083112549,10504.556838147186,150.04819498924567,547.131641194852,1126.0104836720363,1184.2620038518703,577.0006350554204,2646.2432011680385,10338.21562649136,2674.987608908442,46.46362,11.71332
27526918,96.0,4.564348191467836,48.0,Entire home/apt,2,36,Mazzin,22113,1693.9624747525722,2751.068214694796,1204.3551643951507,9824.743541761964,90.57475573266272,1548.7146317122467,1354.7934077200027,1106.6220279949084,307.3245032189195,1496.7707737433198,9642.582850776707,1524.0578504453622,46.46898,11.72614
27538792,75.0,4.31748811353631,15.0,Entire home/apt,5,40,Malé,22110,7352.998741461127,1186.5482251439207,1011.2697970510142,962.3222055961967,192.22975183117745,1294.9765067873543,232.60138935909865,798.0701700879213,901.9293899511213,985.8602383386639,2755.28396805523,785.9671836416262,46.36088,10.91036
27539491,190.0,5.247024072160486,47.5,Entire home/apt,4,68,Riva del Garda,22153,12691.39389810783,255.6964746661756,294.2640678216272,727.4853377889547,140.50886067920814,1916.5554941169682,95.56603985679513,21.68804290896726,23.674832781014977,98.75661343186611,421.1385940745357,443.7318812130251,45.8876,10.84587
27599021,95.0,4.553876891600541,23.75,Entire home/apt,4,99,Canazei,22039,844.8163664150613,2491.043399082763,3109.3034729565506,12280.831417946587,160.97235643682495,1463.0609104195128,1395.4158739943762,95.08971036824862,315.98522303132756,3231.871542664298,12032.748613267533,4736.3750933041565,46.45807,11.80178
27622938,45.0,3.8066624897703196,11.25,Entire home/apt,4,74,Sover,22177,11912.344206773983,471.4817680524508,3185.344321884755,8872.363034215276,11.06424179198098,2447.7373379787064,2616.5598022804984,1956.1258356806245,2037.539847829813,7414.576799403153,8206.851691787993,9039.515692985828,46.24015,11.32453
27633244,87.0,4.465908118654584,14.5,Entire home/apt,6,73,Vermiglio,22213,6273.444637961311,1018.0109440926734,488.9904791170613,10934.772235131382,1484.030273355534,2374.16422064525,2141.2370421693954,615.0829641136619,5787.75616295262,2542.6434252980953,5951.6418914159485,2654.49383342477,46.28654,10.66496
27651745,70.0,4.248495242049359,35.0,Entire home/apt,2,83,Porte di Rendena,22244,3959.904746141821,179.2844984591761,490.8188090384453,22040.864511619206,87.90894916812798,4108.2424005776675,70.3375890802193,285.55095450339996,1811.92935009678,3439.251343620272,10174.71601243967,4892.511238491475,46.06292,10.71137
27697976,120.0,4.787491742782046,30.0,Entire home/apt,4,27,Levico Terme,22104,4325.557261026176,1290.4051335002632,3.444890381479688,566.9906694505353,301.8194967572416,2521.851445334467,311.1804862816468,228.28031113935805,214.0438298670116,228.62124064283194,3941.3902044045876,145.73377483344902,46.01102,11.30504
27753656,155.0,5.043425116919247,38.75,Entire home/apt,4,48,Pellizzano,22137,3647.155218161358,765.0433125771834,1258.9400737297176,3445.7627308807155,1507.1713777611644,3252.1242845516185,1559.444790631293,379.44631646356146,1304.5865893835828,1526.8807853318003,2217.4659215042493,4694.519923925405,46.298107,10.762653
27772715,133.0,4.890349128221754,33.25,Entire home/apt,4,3,Arco,22006,13910.791601809406,202.33494069413769,155.7953559178955,5872.907432400617,211.94075269054056,2089.3319318233043,247.14331974853903,485.9426532148057,292.54458785003834,214.61943750327626,1691.7582804811832,5271.186243987881,45.91045,10.90355
27886748,235.0,5.459585514144159,39.166666666666664,Entire home/apt,6,5,Arco,22006,13910.791601809406,202.33494069413769,155.7953559178955,5872.907432400617,211.94075269054056,2089.3319318233043,247.14331974853903,485.9426532148057,292.54458785003834,214.61943750327626,1691.7582804811832,5271.186243987881,45.91045,10.90355
27889648,90.0,4.499809670330265,22.5,Entire home/apt,4,3,Predazzo,22147,1723.4043989096353,417.73751371420275,379.98652334450884,24114.853931094367,258.81952181904796,3139.707032839272,128.55594890951102,58.55709663156538,56.02226483220915,83.55809105741363,22761.967072810097,73.27589261734676,46.31222,11.60234
27901129,53.0,3.970291913552122,10.6,Entire home/apt,5,8,Pieve Tesino,22142,4740.193549835232,191.65392798257358,138.34539096967038,5752.5668432307275,135.84308469774209,9268.419189453722,323.0861427437861,844.1044286067483,826.2799543866948,212.2219256045322,6561.481456343065,524.4201811149628,46.0664,11.61293
27917957,291.0,5.673323267171493,58.2,Entire home/apt,5,7,Molveno,22120,60.7902960428247,431.24991683302653,5772.307375385567,10213.762049075674,95.487118418006,1935.8300575468454,267.90154636862513,91.02991273392948,191.41217977966508,191.7157488547045,7939.605830062582,8265.78119426701,46.14452,10.96412
27925979,127.0,4.844187086458591,31.75,Entire home/apt,4,153,Ledro,22229,14662.095050178932,93.51241315772408,784.2714090217612,9967.696979629156,253.91561880693712,1328.16914315,569.7869632714439,379.81982621863744,691.8087647804383,1705.3528891406302,6636.563189323977,702.6401579411925,45.8944,10.70836
